"Gene One","Gene Two","Pearson's r-value","P-Value"
"LOC_Os01g09252","LOC_Os10g41240","0.780955","0.0"
"LOC_Os01g09252","LOC_Os10g41400","0.703955","8.4E-44"
"LOC_Os01g09252","LOC_Os10g41590","0.761477","0.0"
"LOC_Os01g09252","LOC_Os10g41730","0.708018","1.7E-44"
"LOC_Os01g09252","LOC_Os10g42180","0.713439","1.4E-45"
"LOC_Os01g09252","LOC_Os10g42720","0.768674","0.0"
"LOC_Os01g09252","LOC_Os10g42730","0.716245","0.0"
"LOC_Os01g09252","LOC_Os10g42870","0.741499","0.0"
"LOC_Os01g09252","LOC_Os10g42950","0.722872","0.0"
"LOC_Os01g09252","LOC_Os11g01074","0.782686","0.0"
"LOC_Os01g09252","LOC_Os11g01154","0.758802","0.0"
"LOC_Os01g09252","LOC_Os11g01220","0.702393","1.56E-43"
"LOC_Os01g09252","LOC_Os11g01270","0.854495","0.0"
"LOC_Os01g09252","LOC_Os11g01280","0.769305","0.0"
"LOC_Os01g09252","LOC_Os11g02660","0.752305","0.0"
"LOC_Os01g09252","LOC_Os11g03620","0.755437","0.0"
"LOC_Os01g09252","LOC_Os11g03630","0.7971","0.0"
"LOC_Os01g09252","LOC_Os11g03734","0.816182","0.0"
"LOC_Os01g09252","LOC_Os11g03890","0.745472","0.0"
"LOC_Os01g09252","LOC_Os11g04420","0.763724","0.0"
"LOC_Os01g09252","LOC_Os11g04500","0.73578","0.0"
"LOC_Os01g09252","LOC_Os11g04510","0.724717","0.0"
"LOC_Os01g09252","LOC_Os11g04960","0.709574","8.4E-45"
"LOC_Os01g09252","LOC_Os11g05394","0.714503","1.4E-45"
"LOC_Os01g09252","LOC_Os11g06320","0.74296","0.0"
"LOC_Os01g09252","LOC_Os11g07490","0.708702","1.3E-44"
"LOC_Os01g09252","LOC_Os11g07860","0.780603","0.0"
"LOC_Os01g09252","LOC_Os11g07970","0.800264","0.0"
"LOC_Os01g09252","LOC_Os11g08590","0.709325","9.8E-45"
"LOC_Os01g09252","LOC_Os11g08670","0.744613","0.0"
"LOC_Os01g09252","LOC_Os11g09110","0.713474","1.4E-45"
"LOC_Os01g09252","LOC_Os11g09979","0.87226","0.0"
"LOC_Os01g09252","LOC_Os11g10060","0.718799","0.0"
"LOC_Os01g09252","LOC_Os11g10070","0.713632","1.4E-45"
"LOC_Os01g09252","LOC_Os11g10420","0.703191","1.14E-43"
"LOC_Os01g09252","LOC_Os11g10540","0.736088","0.0"
"LOC_Os01g09252","LOC_Os11g11100","0.833023","0.0"
"LOC_Os01g09252","LOC_Os11g13800","0.711148","4.2E-45"
"LOC_Os01g09252","LOC_Os11g14230","0.795562","0.0"
"LOC_Os01g09252","LOC_Os11g15010","0.799934","0.0"
"LOC_Os01g09252","LOC_Os11g16540","0.741411","0.0"
"LOC_Os01g09252","LOC_Os11g17290","0.780626","0.0"
"LOC_Os01g09252","LOC_Os11g19800","0.741678","0.0"
"LOC_Os01g09252","LOC_Os11g20310","0.789365","0.0"
"LOC_Os01g09252","LOC_Os11g22396","0.903274","0.0"
"LOC_Os01g09252","LOC_Os11g24050","0.746337","0.0"
"LOC_Os01g09252","LOC_Os11g25080","0.706117","3.5E-44"
"LOC_Os01g09252","LOC_Os11g25130","0.750044","0.0"
"LOC_Os01g09252","LOC_Os11g26350","0.716379","0.0"
"LOC_Os01g09252","LOC_Os11g26594","0.730601","0.0"
"LOC_Os01g09252","LOC_Os11g29850","0.771182","0.0"
"LOC_Os01g09252","LOC_Os11g32160","0.75405","0.0"
"LOC_Os01g09252","LOC_Os11g32810","0.748731","0.0"
"LOC_Os01g09252","LOC_Os11g32870","0.742433","0.0"
"LOC_Os01g09252","LOC_Os11g32940","0.705435","4.6E-44"
"LOC_Os01g09252","LOC_Os11g34150","0.811389","0.0"
"LOC_Os01g09252","LOC_Os11g34310","0.704194","7.7E-44"
"LOC_Os01g09252","LOC_Os11g34364","0.726215","0.0"
"LOC_Os01g09252","LOC_Os11g34370","0.761207","0.0"
"LOC_Os01g09252","LOC_Os11g34820","0.797792","0.0"
"LOC_Os01g09252","LOC_Os11g34860","0.828764","0.0"
"LOC_Os01g09252","LOC_Os11g35420","0.713064","2.8E-45"
"LOC_Os01g09252","LOC_Os11g35425","0.78332","0.0"
"LOC_Os01g09252","LOC_Os11g39020","0.739107","0.0"
"LOC_Os01g09252","LOC_Os11g39209","0.714519","1.4E-45"
"LOC_Os01g09252","LOC_Os11g39430","0.767963","0.0"
"LOC_Os01g09252","LOC_Os11g41820","0.750409","0.0"
"LOC_Os01g09252","LOC_Os11g42000","0.753634","0.0"
"LOC_Os01g09252","LOC_Os11g42350","0.726795","0.0"
"LOC_Os01g09252","LOC_Os11g43895","0.88831","0.0"
"LOC_Os01g09252","LOC_Os11g43934","0.796649","0.0"
"LOC_Os01g09252","LOC_Os11g45840","0.721948","0.0"
"LOC_Os01g09252","LOC_Os11g45850","0.753886","0.0"
"LOC_Os01g09252","LOC_Os11g47370","0.857728","0.0"
"LOC_Os01g09252","LOC_Os11g47400","0.711447","4.2E-45"
"LOC_Os01g09252","LOC_Os11g47910","0.714337","1.4E-45"
"LOC_Os01g09252","LOC_Os11g48020","0.74749","0.0"
"LOC_Os01g09252","LOC_Os11g48090","0.799685","0.0"
"LOC_Os01g09252","LOC_Os12g01060","0.741816","0.0"
"LOC_Os01g09252","LOC_Os12g01160","0.750224","0.0"
"LOC_Os01g09252","LOC_Os12g01240","0.824359","0.0"
"LOC_Os01g09252","LOC_Os12g01290","0.809189","0.0"
"LOC_Os01g09252","LOC_Os12g01574","0.739453","0.0"
"LOC_Os01g09252","LOC_Os12g01590","0.714942","1.4E-45"
"LOC_Os01g09252","LOC_Os12g01922","0.702047","1.78E-43"
"LOC_Os01g09252","LOC_Os12g02100","0.727221","0.0"
"LOC_Os01g09252","LOC_Os12g02120","0.743702","0.0"
"LOC_Os01g09252","LOC_Os12g02385","0.719575","0.0"
"LOC_Os01g09252","LOC_Os12g02660","0.787893","0.0"
"LOC_Os01g09252","LOC_Os12g02950","0.759392","0.0"
"LOC_Os01g09252","LOC_Os12g03340","0.750497","0.0"
"LOC_Os01g09252","LOC_Os12g03400","0.857908","0.0"
"LOC_Os01g09252","LOC_Os12g03500","0.773792","0.0"
"LOC_Os01g09252","LOC_Os12g03990","0.710584","5.6E-45"
"LOC_Os01g09252","LOC_Os12g04270","0.721841","0.0"
"LOC_Os01g09252","LOC_Os12g05170","0.705806","4.1E-44"
"LOC_Os01g09252","LOC_Os12g06670","0.702139","1.72E-43"
"LOC_Os01g09252","LOC_Os12g07020","0.762237","0.0"
"LOC_Os01g09252","LOC_Os12g07180","0.82231","0.0"
"LOC_Os01g09252","LOC_Os12g07680","0.704454","6.9E-44"
"LOC_Os01g09252","LOC_Os12g08240","0.763762","0.0"
"LOC_Os01g09252","LOC_Os12g08740","0.795826","0.0"
"LOC_Os01g09252","LOC_Os12g08820","0.730075","0.0"
"LOC_Os01g09252","LOC_Os12g09000","0.71307","2.8E-45"
"LOC_Os01g09252","LOC_Os12g09584","0.885725","0.0"
"LOC_Os01g09252","LOC_Os12g09670","0.722068","0.0"
"LOC_Os01g09252","LOC_Os12g10190","0.738427","0.0"
"LOC_Os01g09252","LOC_Os12g10200","0.734286","0.0"
"LOC_Os01g09252","LOC_Os12g10510","0.776721","0.0"
"LOC_Os01g09252","LOC_Os12g11870","0.775562","0.0"
"LOC_Os01g09252","LOC_Os12g12740","0.701286","2.4E-43"
"LOC_Os01g09252","LOC_Os12g12765","0.743009","0.0"
"LOC_Os01g09252","LOC_Os12g13130","0.719794","0.0"
"LOC_Os01g09252","LOC_Os12g13295","0.784871","0.0"
"LOC_Os01g09252","LOC_Os12g15222","0.795461","0.0"
"LOC_Os01g09252","LOC_Os12g16350","0.777036","0.0"
"LOC_Os01g09252","LOC_Os12g18640","0.710401","7.0E-45"
"LOC_Os01g09252","LOC_Os12g18729","0.763121","0.0"
"LOC_Os01g09252","LOC_Os12g20144","0.72281","0.0"
"LOC_Os01g09252","LOC_Os12g20150","0.773355","0.0"
"LOC_Os01g09252","LOC_Os12g20390","0.782864","0.0"
"LOC_Os01g09252","LOC_Os12g21789","0.7457","0.0"
"LOC_Os01g09252","LOC_Os12g21860","0.836977","0.0"
"LOC_Os01g09252","LOC_Os12g22090","0.705857","3.9E-44"
"LOC_Os01g09252","LOC_Os12g26030","0.700379","3.42E-43"
"LOC_Os01g09252","LOC_Os12g26480","0.776707","0.0"
"LOC_Os01g09252","LOC_Os12g29990","0.714199","1.4E-45"
"LOC_Os01g09252","LOC_Os12g31480","0.750226","0.0"
"LOC_Os01g09252","LOC_Os12g31880","0.814737","0.0"
"LOC_Os01g09252","LOC_Os12g32536","0.875929","0.0"
"LOC_Os01g09252","LOC_Os12g33020","0.763452","0.0"
"LOC_Os01g09252","LOC_Os12g33180","0.735874","0.0"
"LOC_Os01g09252","LOC_Os12g34330","0.750762","0.0"
"LOC_Os01g09252","LOC_Os12g34460","0.729561","0.0"
"LOC_Os01g09252","LOC_Os12g34796","0.702633","1.42E-43"
"LOC_Os01g09252","LOC_Os12g34920","0.783962","0.0"
"LOC_Os01g09252","LOC_Os12g34990","0.876448","0.0"
"LOC_Os01g09252","LOC_Os12g35040","0.703356","1.06E-43"
"LOC_Os01g09252","LOC_Os12g35060","0.7356","0.0"
"LOC_Os01g09252","LOC_Os12g35320","0.719465","0.0"
"LOC_Os01g09252","LOC_Os12g35465","0.742232","0.0"
"LOC_Os01g09252","LOC_Os12g36400","0.717174","0.0"
"LOC_Os01g09252","LOC_Os12g36740","0.775793","0.0"
"LOC_Os01g09252","LOC_Os12g37430","0.808071","0.0"
"LOC_Os01g09252","LOC_Os12g37570","0.840245","0.0"
"LOC_Os01g09252","LOC_Os12g37920","0.761833","0.0"
"LOC_Os01g09252","LOC_Os12g38630","0.747253","0.0"
"LOC_Os01g09252","LOC_Os12g38970","0.755006","0.0"
"LOC_Os01g09252","LOC_Os12g39370","0.723715","0.0"
"LOC_Os01g09252","LOC_Os12g39970","0.767253","0.0"
"LOC_Os01g09252","LOC_Os12g40500","0.704631","6.4E-44"
"LOC_Os01g09252","LOC_Os12g40880","0.771494","0.0"
"LOC_Os01g09252","LOC_Os12g41820","0.731271","0.0"
"LOC_Os01g09252","LOC_Os12g41920","0.81452","0.0"
"LOC_Os01g09252","LOC_Os12g42300","0.748468","0.0"
"LOC_Os01g09252","LOC_Os12g42310","0.792344","0.0"
"LOC_Os01g09252","LOC_Os12g42520","0.763419","0.0"
"LOC_Os01g09252","LOC_Os12g42730","0.791078","0.0"
"LOC_Os01g09252","LOC_Os12g42870","0.706827","2.7E-44"
"LOC_Os01g09252","LOC_Os12g43520","0.774294","0.0"
"LOC_Os01g09252","LOC_Os12g44330","0.740638","0.0"
"LOC_Os01g09252","LOC_Os12g44380","0.704184","7.7E-44"
